Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
26,Yes,Human Resources,17,Professional Certification,Life Sciences,608,Neutral,Female,Entry-Level,Human Resources,Satisfied,Divorced,2741,22808,11,3,40,2,2,7,False,False,2280700.0
29,No,Research & Development,19,Postgraduate,Technical Degree,611,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Divorced,4262,22645,12,3,40,2,4,3,False,False,2264400.0
33,No,Research & Development,1,Other,Medical,612,Dissatisfied,Female,Senior,Research Director,Satisfied,Divorced,16184,22578,19,3,40,2,3,6,False,False,2257700.0
31,No,Sales,7,Postgraduate,Life Sciences,613,Satisfied,Male,Mid-level,Manager,Very Satisfied,Divorced,11557,25291,21,4,40,3,2,5,False,False,2529000.0
18,Yes,Sales,5,Postgraduate,Marketing,614,Neutral,Male,Entry-Level,Sales Representative,Neutral,Single,1878,8059,14,3,40,3,3,0,True,False,805800.0
40,No,Sales,28,Postgraduate,Other,615,Satisfied,Male,Mid-level,Sales Executive,Dissatisfied,Divorced,10932,11373,15,3,40,2,3,1,False,False,1137200.0
41,No,Research & Development,2,Professional Certification,Other,616,Dissatisfied,Female,Junior,Healthcare Representative,Satisfied,Single,6811,2112,17,3,40,3,3,8,False,False,211100.0
26,No,Sales,29,Undergraduate,Medical,618,Dissatisfied,Male,Junior,Sales Executive,Satisfied,Divorced,4306,4267,12,3,40,5,3,0,False,False,426600.0
35,No,Sales,1,Postgraduate,Medical,620,Dissatisfied,Female,Junior,Sales Executive,Satisfied,Single,4859,6698,16,3,40,3,3,5,False,False,669700.0
34,No,Sales,21,Professional Certification,Life Sciences,621,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,5337,19921,12,3,40,3,3,10,False,False,1992000.0
26,Yes,Research & Development,24,Postgraduate,Technical Degree,622,Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Single,2340,23213,18,3,40,3,1,1,False,False,2321200.0
37,No,Research & Development,1,Postgraduate,Technical Degree,623,Neutral,Female,Mid-level,Manufacturing Director,Very Satisfied,Single,7491,23848,17,3,40,3,4,6,False,False,2384700.0
46,No,Research & Development,18,High School,Medical,624,Dissatisfied,Female,Mid-level,Healthcare Representative,Satisfied,Married,10527,8984,11,3,40,3,2,2,False,False,898300.0
41,No,Sales,2,Other,Life Sciences,625,Neutral,Female,Senior,Manager,Dissatisfied,Married,16595,5626,16,3,40,2,3,18,False,False,562500.0
37,No,Sales,9,Professional Certification,Medical,626,Dissatisfied,Male,Mid-level,Sales Executive,Neutral,Divorced,8834,24666,13,3,40,6,3,9,False,False,2466500.0
52,No,Research & Development,6,Undergraduate,Technical Degree,630,Very Satisfied,Male,Junior,Research Scientist,Dissatisfied,Divorced,5577,22087,12,3,40,3,3,10,False,False,2208600.0
32,Yes,Sales,11,Professional Certification,Other,631,Very Satisfied,Male,Junior,Sales Executive,Satisfied,Married,4707,23914,12,3,40,2,3,4,False,False,2391300.0
24,No,Sales,24,Postgraduate,Medical,632,Very Satisfied,Male,Entry-Level,Sales Representative,Very Satisfied,Married,2400,5530,13,3,40,3,3,2,True,False,552900.0
38,No,Research & Development,10,Postgraduate,Medical,634,Satisfied,Female,Junior,Healthcare Representative,Satisfied,Married,9824,22174,19,3,40,4,3,1,False,False,2217300.0
37,No,Research & Development,1,Professional Certification,Life Sciences,635,Neutral,Female,Junior,Manufacturing Director,Neutral,Married,6447,15701,12,3,40,2,2,6,False,False,1570000.0
49,No,Research & Development,18,Professional Certification,Life Sciences,638,Very Satisfied,Male,Executive,Research Director,Satisfied,Divorced,19502,2125,17,3,40,5,3,31,False,False,212400.0
24,No,Research & Development,23,Postgraduate,Medical,639,Neutral,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2725,21630,11,3,40,3,3,6,True,False,2162900.0
26,No,Sales,28,Undergraduate,Marketing,641,Dissatisfied,Male,Junior,Sales Executive,Neutral,Married,6272,7428,20,4,40,5,4,5,False,False,742700.0
24,No,Research & Development,17,Undergraduate,Other,643,Very Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Married,2127,9100,21,4,40,2,3,1,True,False,909900.0
50,No,Human Resources,3,Postgraduate,Medical,644,Dissatisfied,Male,Executive,Manager,Neutral,Married,18200,7999,11,3,40,2,3,32,False,False,799800.0
25,No,Sales,13,High School,Medical,645,Neutral,Male,Entry-Level,Sales Representative,Satisfied,Married,2096,26376,11,3,40,1,3,7,True,False,2637500.0
24,Yes,Research & Development,7,Postgraduate,Life Sciences,647,Dissatisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Married,2886,14168,16,3,40,4,3,6,True,False,1416700.0
30,Yes,Sales,12,Professional Certification,Life Sciences,648,Neutral,Male,Entry-Level,Sales Representative,Dissatisfied,Married,2033,14470,18,3,40,2,4,1,False,False,1446900.0
34,No,Research & Development,1,Undergraduate,Life Sciences,649,Neutral,Male,Entry-Level,Research Scientist,Very Satisfied,Married,3622,22794,13,3,40,3,3,6,False,False,2279300.0
31,Yes,Sales,13,Professional Certification,Medical,650,Neutral,Male,Junior,Sales Executive,Dissatisfied,Divorced,4233,11512,17,3,40,2,1,3,False,False,1151100.0
35,No,Research & Development,25,Undergraduate,Other,652,Dissatisfied,Male,Junior,Laboratory Technician,Very Satisfied,Single,3681,14004,14,3,40,3,3,3,False,False,1400300.0
31,No,Sales,6,Professional Certification,Medical,653,Dissatisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,5460,6219,22,4,40,4,4,7,False,False,621800.0
27,No,Research & Development,6,Professional Certification,Medical,655,Dissatisfied,Female,Entry-Level,Research Scientist,Satisfied,Divorced,2187,5013,12,3,40,5,2,5,False,False,501200.0
37,No,Sales,2,Postgraduate,Marketing,656,Very Satisfied,Male,Junior,Sales Executive,Satisfied,Married,9602,3010,11,3,40,3,2,3,False,False,300900.0
20,No,Research & Development,1,Postgraduate,Life Sciences,657,Very Satisfied,Female,Entry-Level,Research Scientist,Neutral,Single,2836,11757,13,3,40,0,4,1,True,False,1175600.0
42,No,Research & Development,2,Professional Certification,Life Sciences,659,Satisfied,Female,Junior,Healthcare Representative,Very Satisfied,Married,4089,5718,13,3,40,4,3,10,False,False,571700.0
43,No,Research & Development,6,Professional Certification,Other,661,Neutral,Male,Senior,Research Director,Very Satisfied,Divorced,16627,2671,14,3,40,3,2,1,False,False,267000.0
38,No,Research & Development,1,High School,Life Sciences,662,Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Single,2619,14561,17,3,40,3,2,0,False,False,1456000.0
43,No,Research & Development,9,Other,Medical,663,Very Satisfied,Male,Junior,Laboratory Technician,Satisfied,Divorced,5679,19627,13,3,40,3,3,8,False,False,1962600.0
48,No,Research & Development,1,Professional Certification,Life Sciences,664,Very Satisfied,Female,Senior,Manager,Dissatisfied,Married,15402,17997,11,3,40,3,1,3,False,False,1799600.0
44,No,Human Resources,1,Professional Certification,Life Sciences,665,Dissatisfied,Female,Junior,Human Resources,Satisfied,Single,5985,26894,11,3,40,1,4,2,False,False,2689300.0
34,No,Sales,14,Postgraduate,Technical Degree,666,Satisfied,Female,Entry-Level,Sales Representative,Satisfied,Divorced,2579,2912,18,3,40,3,3,8,False,False,291100.0
27,Yes,Sales,2,High School,Marketing,667,Satisfied,Male,Entry-Level,Sales Representative,Dissatisfied,Divorced,3041,16346,11,3,40,3,3,4,False,False,1634500.0
21,No,Sales,22,High School,Technical Degree,669,Satisfied,Male,Entry-Level,Sales Representative,Satisfied,Single,3447,24444,11,3,40,2,3,3,True,False,2444300.0
44,No,Research & Development,3,Professional Certification,Other,671,Very Satisfied,Male,Executive,Manager,Very Satisfied,Married,19513,9358,12,3,40,2,4,2,False,False,935700.0
22,No,Research & Development,6,High School,Medical,675,Dissatisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,2773,12145,20,4,40,3,3,2,True,False,1214400.0
33,No,Sales,8,Professional Certification,Marketing,677,Satisfied,Male,Junior,Sales Executive,Satisfied,Divorced,7104,20431,12,3,40,3,3,5,False,False,2043000.0
32,No,Research & Development,9,Professional Certification,Life Sciences,679,Dissatisfied,Female,Junior,Research Scientist,Very Satisfied,Married,6322,18089,12,3,40,2,2,6,False,False,1808800.0
30,No,Research & Development,3,Postgraduate,Medical,680,Satisfied,Female,Entry-Level,Research Scientist,Satisfied,Divorced,2083,22653,20,4,40,2,3,1,False,False,2265200.0
53,No,Sales,1,High School,Medical,682,Very Satisfied,Female,Junior,Sales Executive,Dissatisfied,Single,8381,7507,20,4,40,2,4,14,False,False,750600.0
34,No,Research & Development,1,Other,Life Sciences,683,Neutral,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2691,7660,12,3,40,4,2,10,False,False,765900.0
45,Yes,Sales,26,Professional Certification,Life Sciences,684,Dissatisfied,Female,Junior,Sales Executive,Dissatisfied,Married,4286,5630,14,3,40,4,3,1,False,False,562900.0
26,No,Research & Development,6,Postgraduate,Life Sciences,686,Satisfied,Female,Entry-Level,Laboratory Technician,Very Satisfied,Married,2659,17759,13,3,40,2,3,3,False,False,1775800.0
37,No,Research & Development,3,Postgraduate,Other,689,Satisfied,Male,Mid-level,Manufacturing Director,Satisfied,Married,9434,9606,15,3,40,2,3,10,False,False,960500.0
29,No,Sales,3,Undergraduate,Medical,690,Neutral,Female,Junior,Sales Executive,Satisfied,Married,5561,3487,14,3,40,5,2,6,False,False,348600.0
35,No,Research & Development,6,Professional Certification,Life Sciences,691,Neutral,Male,Junior,Research Scientist,Very Satisfied,Single,6646,19368,13,3,40,3,3,17,False,False,1936700.0
33,No,Research & Development,6,Postgraduate,Life Sciences,692,Satisfied,Male,Junior,Healthcare Representative,Very Satisfied,Divorced,7725,5335,23,4,40,2,1,13,False,False,533400.0
54,No,Human Resources,19,Professional Certification,Medical,698,Satisfied,Male,Mid-level,Human Resources,Neutral,Married,10725,6729,15,3,40,1,4,9,False,False,672800.0
36,No,Research & Development,9,Undergraduate,Medical,699,Neutral,Male,Junior,Manufacturing Director,Neutral,Divorced,8847,13934,11,3,40,2,3,3,False,False,1393300.0
27,No,Research & Development,3,Professional Certification,Medical,700,Dissatisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2045,15174,13,3,40,0,3,4,False,False,1517300.0
20,Yes,Research & Development,10,High School,Medical,701,Very Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Single,1009,26999,11,3,40,5,3,1,True,False,2699800.0
33,Yes,Research & Development,3,Postgraduate,Life Sciences,702,Dissatisfied,Male,Entry-Level,Research Scientist,Dissatisfied,Single,3348,3164,11,3,40,3,3,10,False,False,316300.0
35,No,Research & Development,3,Postgraduate,Life Sciences,704,Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Married,1281,16900,18,3,40,3,3,1,False,False,1689900.0
23,No,Research & Development,4,Postgraduate,Medical,705,Dissatisfied,Male,Entry-Level,Research Scientist,Dissatisfied,Married,2819,8544,16,3,40,3,4,3,True,False,854300.0
25,No,Sales,8,Postgraduate,Life Sciences,707,Very Satisfied,Male,Junior,Sales Executive,Neutral,Married,4851,15678,22,4,40,4,3,3,True,False,1567700.0
38,No,Sales,7,Professional Certification,Marketing,709,Very Satisfied,Female,Junior,Sales Executive,Very Satisfied,Single,4028,7791,20,4,40,2,3,7,False,False,779000.0
29,No,Research & Development,1,Professional Certification,Life Sciences,710,Neutral,Male,Entry-Level,Research Scientist,Very Satisfied,Divorced,2720,18959,18,3,40,5,3,10,False,False,1895800.0
48,No,Sales,2,High School,Marketing,712,Neutral,Male,Junior,Sales Executive,Neutral,Married,8120,18597,12,3,40,3,3,2,False,False,1859600.0
27,No,Sales,3,High School,Medical,714,Very Satisfied,Female,Junior,Sales Executive,Very Satisfied,Divorced,4647,16673,20,4,40,3,3,6,False,False,1667200.0
37,No,Research & Development,10,Undergraduate,Life Sciences,715,Very Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,4680,15232,17,3,40,2,3,1,False,False,1523100.0
50,No,Research & Development,28,High School,Medical,716,Very Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Married,3221,3297,11,3,40,3,3,20,False,False,329600.0
34,No,Research & Development,9,Postgraduate,Medical,717,Very Satisfied,Female,Mid-level,Healthcare Representative,Neutral,Single,8621,17654,14,3,40,3,4,8,False,False,1765300.0
24,Yes,Sales,3,Undergraduate,Life Sciences,720,Dissatisfied,Female,Junior,Sales Executive,Satisfied,Single,4577,24785,14,3,40,3,3,2,True,False,2478400.0
39,No,Research & Development,2,Professional Certification,Technical Degree,721,Very Satisfied,Female,Junior,Healthcare Representative,Satisfied,Single,4553,20978,11,3,40,4,3,20,False,False,2097700.0
32,No,Sales,10,Postgraduate,Marketing,722,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,5396,21703,12,3,40,2,2,10,False,False,2170200.0
50,Yes,Sales,8,Undergraduate,Technical Degree,723,Neutral,Male,Junior,Sales Executive,Satisfied,Married,6796,23452,14,3,40,4,3,4,False,False,2345100.0
38,No,Research & Development,1,Professional Certification,Life Sciences,724,Neutral,Female,Junior,Healthcare Representative,Very Satisfied,Single,7625,19383,13,3,40,4,2,9,False,False,1938200.0
27,No,Research & Development,1,Undergraduate,Life Sciences,725,Satisfied,Female,Mid-level,Manufacturing Director,Dissatisfied,Married,7412,6009,11,3,40,3,3,9,False,False,600800.0
32,No,Research & Development,3,Undergraduate,Life Sciences,727,Satisfied,Female,Mid-level,Research Director,Very Satisfied,Single,11159,19373,15,3,40,6,3,7,False,False,1937200.0
47,No,Sales,14,Professional Certification,Marketing,728,Very Satisfied,Male,Junior,Sales Executive,Dissatisfied,Single,4960,11825,12,3,40,2,3,7,False,False,1182400.0
40,No,Sales,5,Professional Certification,Life Sciences,729,Very Satisfied,Male,Mid-level,Sales Executive,Dissatisfied,Married,10475,23772,21,4,40,2,3,18,False,False,2377100.0
53,No,Research & Development,7,Postgraduate,Life Sciences,730,Satisfied,Male,Senior,Research Director,Satisfied,Married,14814,13514,19,3,40,3,3,5,False,False,1351300.0
41,No,Human Resources,10,Professional Certification,Human Resources,731,Neutral,Male,Executive,Manager,Very Satisfied,Divorced,19141,8861,15,3,40,2,2,21,False,False,886000.0
60,No,Sales,16,Professional Certification,Marketing,732,Dissatisfied,Male,Junior,Sales Executive,Dissatisfied,Single,5405,11924,14,3,40,1,3,2,False,True,1192300.0
27,No,Research & Development,10,Undergraduate,Life Sciences,733,Very Satisfied,Male,Mid-level,Manufacturing Director,Dissatisfied,Divorced,8793,4809,21,4,40,4,2,9,False,False,480800.0
41,No,Human Resources,1,Postgraduate,Human Resources,734,Very Satisfied,Male,Executive,Manager,Satisfied,Married,19189,19562,12,3,40,3,3,22,False,False,1956100.0
50,No,Sales,8,Professional Certification,Marketing,738,Very Satisfied,Male,Entry-Level,Sales Representative,Neutral,Married,3875,9983,15,3,40,2,3,2,False,False,998200.0
28,Yes,Research & Development,1,Undergraduate,Life Sciences,741,Dissatisfied,Female,Entry-Level,Research Scientist,Neutral,Single,2216,3872,13,3,40,4,3,7,False,False,387100.0
36,No,Research & Development,8,Postgraduate,Life Sciences,742,Dissatisfied,Female,Mid-level,Research Director,Dissatisfied,Married,11713,20335,14,3,40,2,3,8,False,False,2033400.0
38,No,Research & Development,1,Postgraduate,Life Sciences,743,Satisfied,Female,Mid-level,Manufacturing Director,Satisfied,Single,7861,15397,14,3,40,4,4,1,False,False,1539600.0
44,No,Research & Development,24,Postgraduate,Medical,744,Dissatisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Single,3708,2104,14,3,40,5,3,5,False,False,210300.0
47,No,Sales,3,Postgraduate,Medical,746,Very Satisfied,Female,Senior,Sales Executive,Satisfied,Divorced,13770,10225,12,3,40,2,2,22,False,False,1022400.0
30,No,Sales,27,Other,Marketing,747,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,5304,25275,23,4,40,2,2,8,False,False,2527400.0
29,No,Sales,10,Postgraduate,Life Sciences,749,Satisfied,Male,Entry-Level,Sales Representative,Satisfied,Single,2642,2755,11,3,40,6,3,1,False,False,275400.0
42,Yes,Research & Development,19,Postgraduate,Medical,752,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,2759,20366,12,3,40,2,3,2,False,False,2036500.0
43,No,Sales,15,Postgraduate,Life Sciences,754,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,6804,23683,18,3,40,5,3,2,False,False,2368200.0
34,No,Research & Development,8,Undergraduate,Medical,757,Neutral,Female,Junior,Healthcare Representative,Satisfied,Single,6142,7360,11,3,40,2,3,5,False,False,735900.0
23,No,Research & Development,9,High School,Medical,758,Neutral,Male,Entry-Level,Laboratory Technician,Dissatisfied,Married,2500,4344,14,3,40,2,4,4,True,False,434300.0
39,No,Human Resources,3,Postgraduate,Human Resources,760,Satisfied,Female,Junior,Human Resources,Neutral,Married,6389,18767,15,3,40,3,1,8,False,False,1876600.0
56,No,Research & Development,9,Postgraduate,Medical,762,Satisfied,Male,Senior,Healthcare Representative,Very Satisfied,Married,11103,20420,11,3,40,1,2,10,False,True,2041900.0
40,No,Research & Development,2,High School,Medical,763,Very Satisfied,Female,Entry-Level,Research Scientist,Very Satisfied,Single,2342,22929,20,4,40,2,2,4,False,False,2292800.0
27,No,Research & Development,7,Postgraduate,Medical,764,Very Satisfied,Female,Junior,Healthcare Representative,Dissatisfied,Single,6811,23398,19,3,40,2,1,7,False,False,2339700.0
29,No,Sales,10,Postgraduate,Marketing,766,Very Satisfied,Male,Entry-Level,Sales Representative,Neutral,Divorced,2297,17967,14,3,40,2,3,2,False,False,1796600.0
53,No,Research & Development,6,Postgraduate,Life Sciences,769,Very Satisfied,Male,Junior,Laboratory Technician,Very Satisfied,Single,2450,10919,17,3,40,4,3,2,False,False,1091800.0
35,No,Research & Development,2,Professional Certification,Life Sciences,771,Very Satisfied,Female,Junior,Healthcare Representative,Dissatisfied,Divorced,5093,4761,11,3,40,2,4,1,False,False,476000.0
